Date ,Open,High,Low,Close,Volume
11-Nov-15,"2,475.00","2,475.00","2,450.00","2,468.80","67,582"
13-Nov-15,"2,438.05","2,438.05","2,386.55","2,397.40","13,71,616"
16-Nov-15,"2,390.00","2,390.00","2,356.00","2,374.60","10,21,764"
17-Nov-15,"2,380.50","2,398.45","2,375.00","2,390.55","9,92,514"
18-Nov-15,"2,388.90","2,388.90","2,346.00","2,351.45","7,60,176"
19-Nov-15,"2,365.35","2,381.60","2,352.00","2,362.55","9,33,453"
20-Nov-15,"2,366.50","2,423.55","2,361.95","2,398.35","10,06,063"
23-Nov-15,"2,405.30","2,413.40","2,382.25","2,391.05","5,44,041"
24-Nov-15,"2,380.05","2,392.45","2,365.50","2,367.95","4,99,320"
26-Nov-15,"2,377.90","2,382.40","2,337.85","2,345.55","14,57,646"
27-Nov-15,"2,348.00","2,359.45","2,332.50","2,353.35","8,68,603"
30-Nov-15,"2,365.00","2,391.25","2,350.15","2,364.70","20,50,024"
01-Dec-15,"2,362.90","2,378.05","2,357.05","2,361.90","8,60,997"
02-Dec-15,"2,378.00","2,378.10","2,346.50","2,365.20","8,20,148"
03-Dec-15,"2,360.00","2,373.00","2,347.00","2,350.75","11,41,679"
04-Dec-15,"2,340.00","2,347.30","2,321.10","2,328.40","6,23,046"
07-Dec-15,"2,332.20","2,343.90","2,315.25","2,319.80","6,91,302"
08-Dec-15,"2,319.40","2,349.00","2,317.30","2,329.00","5,69,982"
09-Dec-15,"2,337.90","2,372.80","2,320.00","2,367.65","26,41,403"
10-Dec-15,"2,369.00","2,391.20","2,352.00","2,384.55","8,61,994"
11-Dec-15,"2,383.00","2,391.95","2,363.25","2,386.00","8,26,189"
14-Dec-15,"2,335.20","2,387.00","2,330.60","2,378.45","13,59,266"
15-Dec-15,"2,378.45","2,385.00","2,363.05","2,375.85","5,67,934"
16-Dec-15,"2,384.00","2,414.50","2,384.00","2,408.40","7,17,967"
17-Dec-15,"2,415.00","2,445.00","2,393.35","2,439.75","8,09,422"
18-Dec-15,"2,420.00","2,434.20","2,400.65","2,416.80","15,12,485"
21-Dec-15,"2,419.95","2,450.00","2,406.85","2,446.40","8,05,052"
22-Dec-15,"2,440.00","2,440.00","2,400.00","2,405.05","7,80,429"
23-Dec-15,"2,415.00","2,435.00","2,410.55","2,425.80","4,24,917"
24-Dec-15,"2,421.00","2,438.20","2,404.00","2,434.25","4,21,580"
28-Dec-15,"2,428.00","2,466.40","2,420.20","2,462.70","18,52,099"
29-Dec-15,"2,458.35","2,465.30","2,445.75","2,455.80","8,54,262"
30-Dec-15,"2,453.05","2,459.00","2,412.30","2,418.30","8,02,881"
31-Dec-15,"2,415.75","2,448.50","2,407.50","2,436.85","6,20,159"
01-Jan-16,"2,439.00","2,439.00","2,412.25","2,416.40","3,56,131"
04-Jan-16,"2,410.15","2,414.00","2,366.05","2,369.60","9,35,092"
05-Jan-16,"2,385.00","2,386.60","2,341.00","2,348.95","13,39,010"
06-Jan-16,"2,350.20","2,386.15","2,350.20","2,381.60","13,26,614"
07-Jan-16,"2,370.00","2,382.90","2,360.00","2,371.25","15,99,790"
08-Jan-16,"2,385.00","2,407.35","2,372.50","2,397.60","9,53,772"
11-Jan-16,"2,382.50","2,384.00","2,348.85","2,362.35","14,65,114"
12-Jan-16,"2,362.70","2,365.00","2,301.60","2,327.05","17,41,297"
13-Jan-16,"2,317.00","2,327.00","2,255.10","2,279.20","23,73,046"
14-Jan-16,"2,273.00","2,298.90","2,250.00","2,278.80","13,71,026"
15-Jan-16,"2,288.85","2,291.70","2,255.00","2,261.10","16,34,704"
18-Jan-16,"2,262.00","2,291.90","2,260.00","2,277.65","11,06,961"
19-Jan-16,"2,277.00","2,300.00","2,268.30","2,279.30","4,83,955"
20-Jan-16,"2,273.80","2,285.00","2,243.00","2,280.10","8,07,977"
21-Jan-16,"2,285.00","2,289.90","2,245.75","2,254.50","13,37,768"
22-Jan-16,"2,273.00","2,302.05","2,260.00","2,295.75","6,71,589"
25-Jan-16,"2,301.90","2,339.00","2,291.50","2,304.65","6,98,780"
27-Jan-16,"2,302.00","2,329.95","2,281.90","2,319.75","8,13,493"
28-Jan-16,"2,315.50","2,348.90","2,308.05","2,331.20","15,53,330"
29-Jan-16,"2,358.70","2,400.00","2,335.05","2,391.30","11,17,872"
01-Feb-16,"2,391.10","2,412.95","2,359.00","2,402.70","7,47,637"
02-Feb-16,"2,409.00","2,433.00","2,379.70","2,398.10","7,37,794"
03-Feb-16,"2,387.50","2,429.90","2,360.30","2,416.30","6,54,346"
04-Feb-16,"2,421.90","2,440.00","2,402.00","2,420.05","6,25,023"
05-Feb-16,"2,408.10","2,439.95","2,408.10","2,421.95","7,01,498"
08-Feb-16,"2,400.00","2,412.05","2,347.00","2,362.95","5,31,829"
09-Feb-16,"2,333.60","2,333.60","2,255.60","2,281.40","12,44,805"
10-Feb-16,"2,275.00","2,289.90","2,258.10","2,268.80","9,45,366"
11-Feb-16,"2,280.00","2,289.00","2,171.65","2,197.95","9,81,204"
12-Feb-16,"2,200.00","2,243.40","2,164.00","2,226.60","10,86,284"
15-Feb-16,"2,250.00","2,306.85","2,240.00","2,269.15","12,39,856"
16-Feb-16,"2,266.00","2,282.00","2,243.00","2,265.55","7,94,351"
17-Feb-16,"2,265.00","2,279.65","2,246.40","2,275.55","7,92,589"
18-Feb-16,"2,285.00","2,319.75","2,278.00","2,315.85","7,64,570"
19-Feb-16,"2,307.35","2,327.00","2,305.45","2,319.65","4,39,506"
22-Feb-16,"2,320.25","2,343.00","2,305.00","2,315.90","6,62,442"
23-Feb-16,"2,310.25","2,319.90","2,256.75","2,264.00","6,53,426"
24-Feb-16,"2,262.45","2,262.45","2,201.20","2,210.95","8,29,664"
25-Feb-16,"2,219.80","2,228.00","2,185.65","2,212.85","9,15,278"
26-Feb-16,"2,229.70","2,256.90","2,199.60","2,210.50","7,68,768"
29-Feb-16,"2,237.00","2,237.00","2,115.00","2,176.80","10,95,859"
01-Mar-16,"2,193.00","2,285.10","2,162.00","2,276.65","9,99,880"
02-Mar-16,"2,305.00","2,330.00","2,256.25","2,318.85","7,63,743"
03-Mar-16,"2,336.00","2,391.00","2,301.00","2,373.15","13,24,142"
04-Mar-16,"2,380.00","2,380.00","2,349.55","2,357.55","7,56,483"
08-Mar-16,"2,342.10","2,367.00","2,304.20","2,354.30","6,34,076"
09-Mar-16,"2,341.00","2,369.40","2,295.15","2,357.25","10,08,892"
10-Mar-16,"2,356.05","2,359.85","2,314.95","2,348.30","8,30,833"
11-Mar-16,"2,340.00","2,390.85","2,335.00","2,365.25","7,65,264"
14-Mar-16,"2,362.00","2,398.00","2,340.00","2,355.00","8,18,371"
15-Mar-16,"2,349.05","2,363.50","2,320.10","2,329.90","8,11,678"
16-Mar-16,"2,315.00","2,332.00","2,306.90","2,327.05","9,59,123"
17-Mar-16,"2,334.00","2,361.80","2,332.00","2,352.05","11,10,544"
18-Mar-16,"2,360.00","2,430.00","2,360.00","2,425.85","16,02,035"
21-Mar-16,"2,426.00","2,454.95","2,420.00","2,446.25","11,68,491"
22-Mar-16,"2,442.00","2,485.00","2,436.50","2,473.10","9,75,992"
23-Mar-16,"2,487.90","2,487.90","2,457.30","2,473.80","11,39,217"
28-Mar-16,"2,491.00","2,517.15","2,461.55","2,473.40","16,60,441"
29-Mar-16,"2,478.00","2,486.95","2,455.00","2,469.40","9,19,398"
30-Mar-16,"2,470.90","2,505.00","2,460.00","2,489.50","10,68,252"
31-Mar-16,"2,478.30","2,550.00","2,472.15","2,520.30","21,81,982"
01-Apr-16,"2,505.00","2,520.85","2,434.10","2,453.90","15,20,700"
04-Apr-16,"2,456.00","2,488.00","2,447.00","2,471.25","8,76,176"
05-Apr-16,"2,470.80","2,484.90","2,442.05","2,462.75","7,45,897"
06-Apr-16,"2,470.00","2,489.00","2,459.35","2,481.90","8,81,575"
07-Apr-16,"2,480.00","2,484.70","2,457.00","2,470.80","11,95,471"
08-Apr-16,"2,466.00","2,473.70","2,427.00","2,432.05","6,99,750"
11-Apr-16,"2,433.00","2,517.00","2,413.00","2,506.65","12,00,324"
12-Apr-16,"2,498.00","2,525.00","2,488.10","2,518.15","6,51,814"
13-Apr-16,"2,530.00","2,545.00","2,512.50","2,526.20","8,00,734"
18-Apr-16,"2,453.00","2,553.50","2,440.00","2,519.75","35,60,752"
20-Apr-16,"2,534.90","2,534.90","2,440.00","2,450.35","32,02,512"
21-Apr-16,"2,451.00","2,467.40","2,412.20","2,424.40","12,62,862"
22-Apr-16,"2,419.00","2,435.40","2,404.20","2,417.05","9,82,063"
25-Apr-16,"2,402.30","2,457.05","2,402.30","2,451.25","11,33,827"
26-Apr-16,"2,449.00","2,493.50","2,442.00","2,489.80","12,77,184"
27-Apr-16,"2,480.00","2,514.60","2,475.90","2,511.10","9,24,335"
28-Apr-16,"2,501.30","2,540.00","2,498.10","2,527.75","24,96,372"
29-Apr-16,"2,517.00","2,542.00","2,510.00","2,535.50","11,86,089"
02-May-16,"2,529.00","2,530.00","2,500.00","2,526.70","5,58,346"
03-May-16,"2,525.00","2,530.00","2,472.00","2,478.10","10,76,559"
04-May-16,"2,473.90","2,494.05","2,457.00","2,478.00","6,82,446"
05-May-16,"2,478.00","2,489.95","2,463.55","2,470.30","6,23,283"
06-May-16,"2,465.00","2,484.30","2,431.00","2,473.40","4,42,799"
09-May-16,"2,473.40","2,518.00","2,456.40","2,512.55","9,10,638"
10-May-16,"2,515.00","2,533.95","2,496.00","2,522.90","5,79,267"
11-May-16,"2,500.00","2,525.60","2,490.00","2,518.30","7,99,358"
12-May-16,"2,520.55","2,569.90","2,520.55","2,566.20","7,56,541"
13-May-16,"2,565.00","2,566.00","2,510.15","2,523.40","8,10,865"
16-May-16,"2,538.00","2,564.80","2,522.50","2,551.15","5,55,763"
17-May-16,"2,564.20","2,591.25","2,552.00","2,570.20","8,78,349"
18-May-16,"2,565.85","2,565.85","2,526.05","2,551.10","7,50,370"
19-May-16,"2,555.00","2,560.00","2,526.10","2,556.95","5,19,396"
20-May-16,"2,542.30","2,565.80","2,522.80","2,529.30","6,15,459"
23-May-16,"2,544.00","2,545.90","2,480.20","2,491.45","7,66,508"
24-May-16,"2,484.00","2,488.25","2,459.60","2,467.70","6,69,579"
25-May-16,"2,481.00","2,532.95","2,481.00","2,526.45","7,74,339"
26-May-16,"2,530.00","2,564.90","2,505.10","2,548.70","9,71,624"
27-May-16,"2,553.15","2,579.85","2,550.60","2,572.65","5,52,338"
30-May-16,"2,583.00","2,641.95","2,582.00","2,636.40","6,74,732"
31-May-16,"2,640.00","2,647.00","2,562.00","2,569.40","18,61,304"
01-Jun-16,"2,571.20","2,645.00","2,571.00","2,633.55","9,55,971"
02-Jun-16,"2,600.00","2,654.30","2,600.00","2,650.15","7,04,378"
03-Jun-16,"2,651.40","2,658.00","2,620.50","2,629.55","7,77,461"
06-Jun-16,"2,620.50","2,639.00","2,603.20","2,612.50","6,61,013"
07-Jun-16,"2,614.00","2,639.00","2,613.00","2,631.15","6,01,097"
08-Jun-16,"2,617.25","2,628.55","2,605.50","2,613.10","4,69,133"
09-Jun-16,"2,622.40","2,622.40","2,555.20","2,577.25","7,81,069"
10-Jun-16,"2,566.00","2,603.25","2,553.20","2,555.75","6,98,416"
13-Jun-16,"2,540.00","2,553.35","2,518.00","2,547.00","5,14,989"
14-Jun-16,"2,558.95","2,558.95","2,518.25","2,534.85","4,88,785"
15-Jun-16,"2,530.00","2,564.90","2,522.00","2,556.85","6,35,422"
16-Jun-16,"2,545.55","2,564.70","2,516.45","2,558.30","5,72,535"
17-Jun-16,"2,559.00","2,610.00","2,559.00","2,602.60","9,39,494"
20-Jun-16,"2,602.60","2,668.00","2,591.80","2,659.30","9,36,419"
21-Jun-16,"2,663.50","2,665.00","2,641.40","2,651.20","5,13,845"
22-Jun-16,"2,650.00","2,677.70","2,631.75","2,667.65","8,80,856"
23-Jun-16,"2,655.00","2,659.50","2,625.30","2,645.35","6,98,507"
24-Jun-16,"2,565.15","2,593.20","2,514.15","2,573.95","18,83,293"
27-Jun-16,"2,547.00","2,547.00","2,482.65","2,495.85","21,36,283"
28-Jun-16,"2,495.85","2,502.90","2,458.40","2,463.95","22,49,762"
29-Jun-16,"2,475.00","2,512.50","2,465.30","2,502.90","12,65,632"
30-Jun-16,"2,522.00","2,562.90","2,500.35","2,553.10","25,60,906"
01-Jul-16,"2,562.00","2,564.60","2,494.35","2,500.85","10,98,648"
04-Jul-16,"2,516.00","2,525.85","2,482.00","2,494.20","9,41,742"
05-Jul-16,"2,494.20","2,497.05","2,477.15","2,485.30","7,79,874"
07-Jul-16,"2,487.70","2,491.85","2,425.00","2,429.80","16,58,400"
08-Jul-16,"2,435.00","2,442.05","2,403.50","2,426.60","12,28,178"
11-Jul-16,"2,430.00","2,471.80","2,427.00","2,464.15","7,71,816"
12-Jul-16,"2,471.70","2,475.00","2,435.85","2,464.95","7,32,768"
13-Jul-16,"2,478.00","2,499.25","2,451.25","2,493.10","10,51,150"
14-Jul-16,"2,486.00","2,529.00","2,471.00","2,521.90","13,49,994"
15-Jul-16,"2,517.00","2,527.80","2,426.55","2,445.35","41,68,183"
18-Jul-16,"2,447.00","2,469.00","2,430.60","2,433.45","12,99,425"
19-Jul-16,"2,427.50","2,472.80","2,427.50","2,466.20","11,81,448"
20-Jul-16,"2,450.00","2,502.50","2,448.15","2,494.95","14,07,626"
21-Jul-16,"2,489.50","2,519.50","2,464.45","2,506.05","12,63,574"
22-Jul-16,"2,498.90","2,524.00","2,492.00","2,515.10","7,58,608"
25-Jul-16,"2,512.00","2,563.20","2,505.80","2,558.95","8,44,398"
26-Jul-16,"2,558.95","2,568.00","2,533.00","2,552.60","11,55,645"
27-Jul-16,"2,555.00","2,580.40","2,545.00","2,577.55","8,75,255"
28-Jul-16,"2,580.50","2,629.55","2,577.05","2,619.25","23,16,040"
29-Jul-16,"2,614.00","2,634.90","2,599.00","2,619.30","12,44,042"
01-Aug-16,"2,632.00","2,725.00","2,632.00","2,708.25","19,80,852"
02-Aug-16,"2,702.90","2,715.70","2,689.80","2,699.20","12,89,081"
03-Aug-16,"2,686.00","2,699.00","2,649.05","2,656.30","11,47,351"
04-Aug-16,"2,670.00","2,682.95","2,636.25","2,652.00","7,07,708"
05-Aug-16,"2,673.90","2,684.30","2,632.00","2,649.10","9,34,242"
08-Aug-16,"2,640.00","2,668.00","2,629.05","2,649.50","10,29,122"
09-Aug-16,"2,658.00","2,659.80","2,578.85","2,650.20","11,30,957"
10-Aug-16,"2,651.00","2,682.00","2,648.00","2,675.40","10,31,039"
11-Aug-16,"2,665.55","2,715.00","2,665.55","2,709.90","11,16,569"
12-Aug-16,"2,705.00","2,744.80","2,702.05","2,738.45","11,63,679"
16-Aug-16,"2,738.00","2,740.00","2,673.85","2,691.70","15,91,877"
17-Aug-16,"2,699.00","2,699.00","2,618.00","2,624.55","9,24,283"
18-Aug-16,"2,635.00","2,657.55","2,630.10","2,638.55","6,46,032"
19-Aug-16,"2,640.00","2,646.45","2,600.00","2,603.50","12,08,122"
22-Aug-16,"2,588.00","2,594.45","2,536.30","2,548.70","11,32,637"
23-Aug-16,"2,544.95","2,604.95","2,540.20","2,601.05","7,51,687"
24-Aug-16,"2,589.80","2,602.00","2,569.05","2,572.05","5,58,439"
25-Aug-16,"2,580.00","2,589.70","2,526.00","2,551.05","9,69,845"
26-Aug-16,"2,559.80","2,572.55","2,517.20","2,524.95","6,25,157"
29-Aug-16,"2,534.95","2,534.95","2,466.75","2,500.55","7,44,364"
30-Aug-16,"2,510.00","2,549.80","2,501.25","2,544.15","7,22,013"
31-Aug-16,"2,550.00","2,550.00","2,500.85","2,511.30","16,15,834"
06-Sep-16,"2,519.90","2,520.15","2,480.00","2,484.05","11,19,533"
07-Sep-16,"2,499.70","2,499.70","2,423.00","2,440.55","19,27,020"
08-Sep-16,"2,360.00","2,360.00","2,284.75","2,322.10","35,10,758"
09-Sep-16,"2,329.70","2,366.65","2,320.05","2,352.45","13,71,219"
12-Sep-16,"2,337.00","2,363.95","2,324.00","2,359.05","10,12,227"
14-Sep-16,"2,362.00","2,377.60","2,310.00","2,328.45","10,34,929"
15-Sep-16,"2,339.95","2,342.10","2,316.75","2,326.95","14,09,482"
16-Sep-16,"2,336.70","2,376.00","2,320.00","2,361.70","21,79,002"
19-Sep-16,"2,365.00","2,427.00","2,350.00","2,411.45","14,01,273"
20-Sep-16,"2,411.00","2,416.90","2,385.40","2,406.50","5,92,276"
21-Sep-16,"2,407.70","2,424.00","2,400.70","2,413.40","8,39,010"
22-Sep-16,"2,425.25","2,428.00","2,371.10","2,378.00","14,28,787"
23-Sep-16,"2,382.00","2,403.85","2,371.15","2,398.10","9,00,363"
26-Sep-16,"2,401.10","2,419.10","2,395.00","2,401.10","8,76,738"
27-Sep-16,"2,401.10","2,448.00","2,401.10","2,436.10","10,19,396"
28-Sep-16,"2,431.00","2,437.50","2,415.20","2,423.05","8,65,664"
29-Sep-16,"2,435.00","2,456.50","2,419.60","2,437.80","18,01,979"
30-Sep-16,"2,437.05","2,449.80","2,423.10","2,430.80","10,87,682"
03-Oct-16,"2,450.00","2,457.65","2,401.10","2,411.70","9,09,440"
04-Oct-16,"2,420.00","2,425.05","2,398.00","2,405.15","8,90,359"
05-Oct-16,"2,408.00","2,415.40","2,376.10","2,386.35","5,88,177"
06-Oct-16,"2,395.00","2,402.40","2,372.75","2,388.75","11,33,786"
07-Oct-16,"2,388.00","2,388.00","2,358.20","2,367.80","9,08,256"
10-Oct-16,"2,369.90","2,386.90","2,355.05","2,380.30","6,01,071"
13-Oct-16,"2,363.30","2,369.90","2,320.90","2,328.90","25,86,667"
14-Oct-16,"2,315.00","2,387.00","2,291.00","2,366.20","38,70,607"
17-Oct-16,"2,368.90","2,375.80","2,344.40","2,362.45","13,64,173"
18-Oct-16,"2,376.00","2,415.70","2,354.80","2,400.20","10,64,316"
19-Oct-16,"2,401.00","2,410.00","2,370.30","2,395.10","9,92,529"
20-Oct-16,"2,396.90","2,409.35","2,386.00","2,401.15","6,32,927"
21-Oct-16,"2,400.00","2,431.90","2,398.25","2,428.65","6,29,830"
24-Oct-16,"2,428.20","2,434.90","2,402.55","2,427.70","6,26,595"
25-Oct-16,"2,405.00","2,414.60","2,381.00","2,398.45","8,86,233"
26-Oct-16,"2,398.60","2,402.75","2,372.50","2,396.25","7,18,565"
27-Oct-16,"2,379.70","2,429.50","2,365.50","2,418.10","14,70,801"
28-Oct-16,"2,410.00","2,415.10","2,388.00","2,398.70","8,76,051"
30-Oct-16,"2,398.70","2,408.95","2,382.00","2,391.05","42,676"
01-Nov-16,"2,399.70","2,399.70","2,334.15","2,350.00","14,67,388"
02-Nov-16,"2,341.00","2,344.00","2,295.00","2,304.05","11,62,538"
03-Nov-16,"2,294.00","2,335.00","2,284.50","2,319.45","7,31,655"
04-Nov-16,"2,320.00","2,336.15","2,294.00","2,330.55","5,91,876"
07-Nov-16,"2,337.90","2,344.90","2,260.05","2,277.05","10,24,026"
08-Nov-16,"2,280.45","2,307.00","2,260.00","2,283.20","9,66,817"
09-Nov-16,"2,180.00","2,275.00","2,142.85","2,169.85","22,50,113"
10-Nov-16,"2,204.80","2,217.50","2,140.80","2,155.45","10,86,213"
11-Nov-16,"2,147.05","2,147.05","2,086.20","2,101.15","11,99,212"
15-Nov-16,"2,116.90","2,157.55","2,051.90","2,121.30","31,45,162"
16-Nov-16,"2,145.10","2,208.90","2,138.00","2,189.60","20,09,979"
17-Nov-16,"2,185.00","2,208.60","2,130.15","2,137.20","12,52,344"
18-Nov-16,"2,142.00","2,150.00","2,104.20","2,125.10","10,70,267"
21-Nov-16,"2,126.20","2,140.00","2,105.00","2,132.90","8,96,683"
22-Nov-16,"2,132.00","2,177.45","2,122.05","2,135.00","6,59,430"
23-Nov-16,"2,149.00","2,162.95","2,127.20","2,156.35","6,37,904"
24-Nov-16,"2,154.90","2,207.60","2,137.00","2,188.45","15,13,117"
25-Nov-16,"2,212.00","2,307.25","2,192.20","2,300.35","21,38,074"
28-Nov-16,"2,294.00","2,319.45","2,251.90","2,282.60","9,62,148"
29-Nov-16,"2,275.00","2,292.00","2,252.55","2,259.85","7,21,148"
30-Nov-16,"2,265.00","2,294.75","2,242.30","2,276.05","17,22,916"
01-Dec-16,"2,277.00","2,290.00","2,254.05","2,263.45","5,61,526"
02-Dec-16,"2,258.00","2,270.80","2,205.20","2,221.85","9,99,016"
05-Dec-16,"2,229.00","2,237.85","2,170.00","2,186.00","11,24,763"
06-Dec-16,"2,190.00","2,203.95","2,169.90","2,182.35","7,96,722"
07-Dec-16,"2,182.20","2,184.45","2,145.65","2,154.55","10,32,853"
08-Dec-16,"2,160.50","2,199.00","2,160.00","2,195.75","16,19,773"
09-Dec-16,"2,205.00","2,219.90","2,173.30","2,195.25","7,94,359"
12-Dec-16,"2,194.80","2,217.60","2,163.00","2,208.20","6,55,879"
13-Dec-16,"2,218.00","2,218.00","2,183.00","2,200.30","10,73,767"
14-Dec-16,"2,214.00","2,224.70","2,189.00","2,207.60","9,35,183"
15-Dec-16,"2,202.00","2,272.10","2,202.00","2,259.30","21,47,705"
16-Dec-16,"2,277.00","2,290.00","2,252.00","2,282.65","9,93,615"
19-Dec-16,"2,280.00","2,297.70","2,261.30","2,288.90","6,67,105"
20-Dec-16,"2,292.00","2,345.00","2,287.05","2,339.30","14,61,380"
21-Dec-16,"2,343.80","2,343.80","2,305.60","2,313.60","10,17,451"
22-Dec-16,"2,306.00","2,325.00","2,286.20","2,307.70","9,34,150"
23-Dec-16,"2,300.00","2,317.75","2,278.80","2,288.10","5,59,477"
26-Dec-16,"2,266.00","2,301.60","2,266.00","2,293.10","4,48,704"
27-Dec-16,"2,281.50","2,330.00","2,281.50","2,323.40","6,47,346"
28-Dec-16,"2,326.70","2,349.90","2,303.15","2,313.40","6,75,209"
29-Dec-16,"2,303.00","2,359.90","2,303.00","2,351.70","9,81,758"
30-Dec-16,"2,354.90","2,378.60","2,345.65","2,365.55","7,02,874"
02-Jan-17,"2,366.60","2,375.10","2,352.40","2,361.35","4,11,566"
03-Jan-17,"2,361.25","2,371.70","2,343.30","2,368.25","7,37,662"
04-Jan-17,"2,369.70","2,388.85","2,358.30","2,379.50","7,10,033"
05-Jan-17,"2,384.00","2,389.95","2,320.40","2,334.40","11,08,202"
06-Jan-17,"2,321.00","2,329.35","2,257.10","2,281.40","15,04,948"
09-Jan-17,"2,275.00","2,311.30","2,257.00","2,303.70","9,27,289"
10-Jan-17,"2,304.00","2,329.80","2,291.50","2,315.35","7,66,957"
11-Jan-17,"2,315.00","2,329.60","2,280.20","2,324.40","9,65,648"
12-Jan-17,"2,324.40","2,360.00","2,304.00","2,344.35","12,85,187"
13-Jan-17,"2,348.00","2,357.95","2,237.85","2,249.30","51,17,790"
16-Jan-17,"2,250.00","2,273.90","2,228.00","2,258.55","16,82,404"
17-Jan-17,"2,254.90","2,287.80","2,252.80","2,278.75","15,04,978"
18-Jan-17,"2,278.00","2,298.00","2,265.45","2,295.10","15,68,287"
19-Jan-17,"2,295.00","2,295.15","2,282.95","2,291.00","11,25,838"
20-Jan-17,"2,287.00","2,300.00","2,265.00","2,285.35","10,18,623"
23-Jan-17,"2,265.00","2,313.50","2,259.80","2,306.70","11,59,273"
24-Jan-17,"2,304.00","2,323.00","2,290.00","2,318.35","11,41,319"
25-Jan-17,"2,322.60","2,360.00","2,318.05","2,353.00","20,55,824"
27-Jan-17,"2,345.05","2,378.75","2,345.05","2,357.80","14,35,829"
30-Jan-17,"2,341.00","2,351.95","2,318.15","2,332.90","12,88,978"
31-Jan-17,"2,320.00","2,332.05","2,200.05","2,229.80","23,33,402"
01-Feb-17,"2,220.00","2,239.95","2,155.55","2,167.90","24,32,076"
02-Feb-17,"2,170.05","2,219.00","2,153.00","2,207.65","30,04,741"
03-Feb-17,"2,209.70","2,243.00","2,191.00","2,232.55","10,76,686"
06-Feb-17,"2,258.00","2,258.50","2,214.95","2,240.75","12,04,455"
07-Feb-17,"2,244.00","2,252.60","2,226.00","2,244.60","9,07,319"
08-Feb-17,"2,244.90","2,282.60","2,244.05","2,270.95","11,06,292"
09-Feb-17,"2,275.00","2,328.00","2,270.20","2,317.30","20,16,601"
10-Feb-17,"2,311.00","2,424.45","2,311.00","2,397.95","28,91,080"
13-Feb-17,"2,396.00","2,429.00","2,382.35","2,414.25","19,09,906"
14-Feb-17,"2,419.65","2,419.65","2,398.00","2,406.25","10,16,664"
15-Feb-17,"2,397.00","2,428.00","2,375.10","2,413.70","9,62,486"
16-Feb-17,"2,460.00","2,478.00","2,435.60","2,447.75","20,87,840"
17-Feb-17,"2,472.00","2,475.60","2,402.00","2,407.90","13,61,662"
20-Feb-17,"2,425.00","2,555.00","2,408.10","2,502.20","19,86,974"
21-Feb-17,"2,514.00","2,525.90","2,455.15","2,465.35","27,50,556"
22-Feb-17,"2,465.90","2,470.00","2,400.15","2,411.50","22,52,748"
23-Feb-17,"2,415.00","2,493.25","2,415.00","2,481.80","24,26,676"
27-Feb-17,"2,479.10","2,502.00","2,470.05","2,489.85","10,69,946"
28-Feb-17,"2,489.50","2,490.00","2,450.00","2,466.25","11,77,414"
01-Mar-17,"2,479.90","2,501.90","2,470.00","2,479.55","5,65,187"
02-Mar-17,"2,486.70","2,510.00","2,470.05","2,501.45","7,72,471"
03-Mar-17,"2,492.00","2,499.70","2,475.40","2,494.05","5,06,985"
06-Mar-17,"2,480.00","2,484.00","2,454.55","2,472.50","7,00,347"
07-Mar-17,"2,482.90","2,505.00","2,475.05","2,499.80","7,55,836"
08-Mar-17,"2,502.00","2,520.00","2,492.20","2,512.20","8,95,755"
09-Mar-17,"2,514.15","2,524.00","2,504.05","2,519.75","4,29,234"
10-Mar-17,"2,519.60","2,549.55","2,513.95","2,542.25","5,85,710"
14-Mar-17,"2,556.80","2,587.15","2,551.05","2,567.50","17,01,147"
15-Mar-17,"2,572.00","2,572.15","2,493.85","2,498.30","15,11,248"
16-Mar-17,"2,506.00","2,527.00","2,506.00","2,520.90","7,85,909"
17-Mar-17,"2,546.00","2,546.00","2,509.75","2,525.75","12,96,576"
20-Mar-17,"2,525.95","2,525.95","2,466.00","2,480.00","17,43,770"
21-Mar-17,"2,482.00","2,492.00","2,465.00","2,486.70","16,86,850"
22-Mar-17,"2,480.15","2,496.00","2,469.95","2,478.95","9,44,358"
23-Mar-17,"2,482.00","2,485.05","2,447.20","2,460.35","13,10,319"
24-Mar-17,"2,469.80","2,469.80","2,423.30","2,427.20","25,49,907"
27-Mar-17,"2,426.95","2,440.00","2,406.00","2,412.05","10,90,635"
28-Mar-17,"2,410.00","2,443.40","2,410.00","2,429.95","5,76,579"
29-Mar-17,"2,436.00","2,450.80","2,425.60","2,444.60","8,58,882"
30-Mar-17,"2,444.90","2,465.00","2,435.00","2,441.00","14,93,043"
31-Mar-17,"2,438.40","2,440.85","2,415.00","2,431.80","9,33,522"
03-Apr-17,"2,435.00","2,435.00","2,408.20","2,411.70","5,98,444"
05-Apr-17,"2,419.90","2,419.90","2,395.00","2,401.25","14,52,784"
06-Apr-17,"2,400.00","2,410.00","2,392.55","2,400.05","8,60,352"
07-Apr-17,"2,394.90","2,433.25","2,392.15","2,429.05","11,38,506"
10-Apr-17,"2,432.00","2,449.00","2,405.00","2,422.25","12,71,632"
11-Apr-17,"2,417.30","2,443.10","2,406.00","2,419.30","7,78,892"
12-Apr-17,"2,422.50","2,428.00","2,383.00","2,393.25","5,25,269"
13-Apr-17,"2,400.00","2,409.00","2,321.05","2,328.65","12,50,236"
17-Apr-17,"2,330.40","2,332.90","2,295.15","2,314.85","11,35,441"
