Date,Open,High,Low,Close,Volume
2009-07-14,405,411.1,400.4,406.95,"22,32,068"
2009-07-15,410.9,427.3,410,423.15,"22,35,047"
2009-07-16,428,434.8,413.2,419.8,"37,98,438"
2009-07-17,421.4,445.75,421,434.1,"45,47,478"
2009-07-20,445,514.9,445,500.55,"1,72,69,768"
2009-07-21,503,513.15,474.05,477.6,"65,02,910"
2009-07-22,483.7,485,452.3,466.3,"53,37,345"
2009-07-23,471,482.9,470,475.65,"38,31,339"
2009-07-24,490,490,476,482,"39,54,661"
2009-07-27,482,488.95,477.1,480.3,"23,26,169"
2009-07-28,484.35,484.95,471.3,480.65,"31,67,492"
2009-07-29,480,504.7,475,499.8,"55,36,075"
2009-07-30,505.25,545,490.25,533.1,"78,36,241"
2009-07-31,539,540,521.4,525.95,"28,17,483"
2009-08-03,530,534.85,521.1,531.65,"17,60,274"
2009-08-04,520.5,541.2,520.5,530.15,"27,40,646"
2009-08-05,529.5,536.95,507.55,529,"32,12,005"
2009-08-06,529,534.4,514.2,517.4,"20,89,374"
2009-08-07,516.6,521.95,506.1,509.1,"22,76,333"
2009-08-10,515.15,551.75,514,539.05,"53,11,988"
2009-08-11,537.5,558,534.1,541.9,"44,21,740"
2009-08-12,535,536,511,519.65,"56,63,268"
2009-08-13,534.4,534.4,519.6,526.75,"50,16,964"
2009-08-14,530,530,518,521.5,"25,75,907"
2009-08-17,516.8,517.5,505.25,510.15,"29,81,410"
2009-08-18,505,514.85,499.5,508.85,"40,74,922"
2009-08-19,512.8,514.7,494,498.05,"28,01,685"
2009-08-20,504.9,508.4,498.1,501,"18,30,480"
2009-08-21,502,512.5,495,509.25,"34,64,511"
2009-08-24,515.95,525.85,513.55,521.55,"21,03,602"
2009-08-25,518,531,514.1,528.3,"27,64,649"
2009-08-26,526.7,555,526.55,548.5,"44,26,312"
2009-08-27,550,566,541,547.75,"51,15,464"
2009-08-28,545.75,550,531.1,540.8,"22,81,568"
2009-08-31,531,533.8,521.3,527.05,"35,85,176"
2009-09-01,535,536.35,519.1,526.9,"49,31,097"
2009-09-02,521,542.9,521,534.6,"40,80,709"
2009-09-03,539.9,544.4,530.45,533.65,"38,98,372"
2009-09-04,540,544,527.2,531.9,"31,31,723"
2009-09-07,535.8,553.55,533.6,550.95,"29,62,860"
2009-09-08,551.9,570.5,549.65,554.65,"49,46,021"
2009-09-09,556,564.8,543.15,560.45,"37,66,093"
2009-09-10,564,569,552.05,556.55,"24,49,457"
2009-09-11,561,569,555.5,560.35,"45,65,148"
2009-09-14,533.65,563.9,533.65,559.1,"16,00,486"
2009-09-15,564,575.7,562,571.9,"21,54,093"
2009-09-16,579,579.95,565.2,570.5,"29,08,261"
2009-09-17,575,588,573,582.95,"26,41,610"
2009-09-18,585,590,579,584,"19,62,674"
2009-09-22,589.95,606,582.25,602.65,"18,81,640"
2009-09-23,608,611.65,587.25,590.9,"22,61,205"
2009-09-24,588,609.3,582,602.55,"34,01,674"
2009-09-25,555,598,555,587.4,"15,34,103"
2009-09-29,594.95,614.45,591,610.4,"35,73,062"
2009-09-30,614.95,622.8,612.2,621,"21,86,712"
2009-10-01,618,649.9,615.05,629.85,"28,43,472"
2009-10-05,618.7,639,611,615.3,"31,29,798"
2009-10-06,624.95,628.4,605,614.2,"37,24,027"
2009-10-07,618.9,618.9,588.65,591.7,"50,37,986"
2009-10-08,595,598.75,568.5,571.4,"50,81,086"
2009-10-09,575.05,590.4,556.65,561.75,"50,16,239"
2009-10-12,567,584.25,563.55,579.85,"25,87,110"
2009-10-14,584.95,598,580.7,592.95,"19,89,790"
2009-10-15,594,597.9,575,581.8,"21,16,190"
2009-10-16,566,604.4,566,598.3,"35,94,971"
2009-10-17,648.7,648.7,605,608.8,"11,58,132"
2009-10-20,614,625.8,612.05,621.05,"39,20,292"
2009-10-21,620,639.4,618,632.8,"28,65,819"
2009-10-22,632,643.95,615.35,625.85,"21,46,462"
2009-10-23,630.1,645.9,629.6,639.8,"37,47,230"
2009-10-26,643,657.65,635,644.55,"20,35,873"
2009-10-27,657.9,657.9,634.55,642.75,"19,70,440"
2009-10-28,642.4,648.9,635,642.85,"17,91,157"
2009-10-29,636,645.5,631.2,634.05,"24,41,356"
2009-10-30,642,648.75,620,628.3,"14,38,062"
2009-11-03,636,636,601,606.05,"13,84,144"
2009-11-04,611.1,628,610,625.7,"22,77,899"
2009-11-05,630,630,605.6,624.5,"13,65,651"
2009-11-06,620,634.95,613.65,622.15,"20,89,742"
2009-11-09,625,628,615,622.75,"17,16,043"
2009-11-10,626,629,620,626.65,"23,05,203"
2009-11-11,627.05,647,618.5,645.25,"20,24,706"
2009-11-12,645,661.5,643.55,655.35,"23,63,883"
2009-11-13,654.95,674.9,647.55,670.15,"22,98,948"
2009-11-16,670,677,660,665.75,"17,61,904"
2009-11-17,668,692.9,659.3,690.45,"26,72,165"
2009-11-18,691,705.7,683.5,686.9,"27,91,457"
2009-11-19,689.9,692.4,669.5,679.9,"17,32,332"
2009-11-20,678,696,670.1,693.15,"14,00,387"
2009-11-23,695,700,686,694.1,"12,71,737"
2009-11-24,704,704,682,699.05,"13,60,936"
2009-11-25,699.05,711.65,692,702.8,"19,46,627"
2009-11-26,704.95,707.35,685,687.9,"22,04,559"
2009-11-27,676.55,686.4,655,670.45,"18,84,529"
2009-11-30,674,692.95,674,688.4,"19,41,444"
2009-12-01,703.4,703.4,680.25,685.75,"16,14,982"
2009-12-02,694.95,694.95,677.05,684.3,"10,80,977"
2009-12-03,687.75,695.9,679.25,690.05,"14,89,353"
2009-12-04,681,701,681,695.2,"19,66,704"
2009-12-07,698,705.9,695,699.4,"11,03,826"
2009-12-08,699.85,700.85,690.25,698.3,"21,13,086"
2009-12-09,698,710.9,693.2,706.7,"23,54,424"
2009-12-10,705,710,701.95,705.65,"8,29,742"
2009-12-11,707.15,714.4,700,706.1,"13,44,156"
2009-12-14,701,711.95,700.85,705.1,"15,04,421"
2009-12-15,708,712,697.2,700.95,"10,43,576"
2009-12-16,701.7,717.75,695,713.15,"17,82,689"
2009-12-17,718,728,715,722.75,"18,91,151"
2009-12-18,722.75,731.5,719.55,727.5,"13,97,645"
2009-12-21,730.1,749,726.5,734.05,"46,63,497"
2009-12-22,740,742.5,719.2,724.05,"15,94,571"
2009-12-23,728.45,749.5,725.55,746.55,"22,35,343"
2009-12-24,750,757,741.05,749.3,"15,28,843"
2009-12-29,750,751.8,736.65,741.4,"11,28,139"
2009-12-30,742,748.75,715.25,742.75,"7,36,055"
2009-12-31,746.25,755,743.8,750.25,"14,26,731"
2010-01-04,754.8,758.9,749.05,751.65,"9,81,841"
2010-01-05,755,759.55,746.55,751.85,"10,07,244"
2010-01-06,751.85,752.2,733,734.85,"16,74,588"
2010-01-07,735.5,739.4,711,714.4,"32,37,446"
2010-01-08,716,718.5,696.5,699.8,"30,24,089"
2010-01-11,704,720.1,700.4,714.2,"21,59,204"
2010-01-12,732,754,727,750.05,"45,13,845"
2010-01-13,745,796.4,744.65,788.55,"54,55,136"
2010-01-14,798.45,798.45,769.35,779.85,"51,63,807"
2010-01-15,796,799.6,772.25,791.4,"39,72,504"
2010-01-18,800,829,793,802.2,"36,30,542"
2010-01-19,802.2,802.2,778.65,780.7,"25,77,425"
2010-01-20,792.2,792.2,770.9,779.4,"21,73,527"
2010-01-21,772.25,791.95,767.9,770.65,"25,44,752"
2010-01-22,761,765,744.7,757.85,"37,87,495"
2010-01-25,757.5,765.5,741.15,756.2,"15,04,143"
2010-01-27,750,759.7,740.15,743.3,"24,22,199"
2010-01-28,749.5,757.95,727.7,741.75,"32,68,598"
2010-01-29,734,739.8,712.15,736.2,"27,36,663"
2010-02-01,734.35,762.8,720,746.15,"16,89,006"
2010-02-02,755,762.65,735,738.4,"23,69,594"
2010-02-03,744,756.9,735.5,752.95,"14,88,838"
2010-02-04,752.95,753.9,732.5,738.7,"13,58,306"
2010-02-05,735,735,716.6,723.5,"23,03,559"
2010-02-06,728,732.5,721.15,729.7,"79,487"
2010-02-08,729,734.75,708.15,724.15,"20,85,172"
2010-02-09,725,741.95,721.05,735.15,"15,02,947"
2010-02-10,739.9,743.7,728.1,732.3,"11,68,687"
2010-02-11,737.95,747.95,735,742.7,"12,06,578"
2010-02-15,750,750,738.55,746.15,"9,78,241"
2010-02-16,747.25,764.95,742.2,758.15,"8,30,245"
2010-02-17,764.9,767.95,752.55,758.65,"12,64,145"
2010-02-18,760,766.95,755.5,758.8,"9,07,403"
2010-02-19,754.9,759.5,745.8,750.55,"11,07,940"
2010-02-22,757,763.7,753.8,757.25,"10,71,730"
2010-02-23,759,765,751.25,762.1,"9,26,526"
2010-02-24,756,770.7,752.1,765.35,"20,38,029"
2010-02-25,769.8,769.8,761.25,766.25,"13,36,492"
2010-02-26,767.1,778.55,746.15,761.8,"15,07,967"
2010-03-02,762,769,755,763.2,"20,26,676"
2010-03-03,769,774,764.15,768.75,"13,77,371"
2010-03-04,768,770,757,763.9,"10,26,803"
2010-03-05,765,766.95,760.15,762.6,"6,43,656"
2010-03-08,767.6,770,760.3,762.7,"15,07,870"
2010-03-09,763,778.5,763,768.7,"17,28,866"
2010-03-10,763.7,784.45,760,780.05,"22,93,937"
2010-03-11,780.05,794.9,771.95,791.6,"16,07,015"
2010-03-12,800,800,792,796.95,"12,55,488"
2010-03-15,796.95,820,791.15,818,"30,27,217"
2010-03-16,821.5,831.95,815.8,829,"15,44,428"
2010-03-17,834,845.9,830,840.7,"20,87,397"
2010-03-18,845,845,820.5,825.85,"18,62,277"
2010-03-19,805.25,834.45,805.25,820.9,"23,58,312"
2010-03-22,814.9,833.8,806.15,827.6,"16,55,055"
2010-03-23,830,833,822.1,828.65,"8,47,482"
2010-03-25,824.1,836.8,818,829.8,"27,58,791"
2010-03-26,830,836,822.3,825.05,"9,98,903"
2010-03-29,824,829.3,808.55,811.95,"17,21,633"
2010-03-30,808.6,816.1,797.15,800,"15,48,580"
2010-03-31,800,807.25,777.3,780.65,"35,41,523"
2010-04-01,786.35,809.8,782.1,807.8,"28,90,716"
2010-04-05,817,817,799.25,803.35,"15,00,918"
2010-04-06,808.9,808.9,792.15,796.05,"18,51,183"
2010-04-07,790,809,781.15,798.05,"15,12,279"
2010-04-08,796,807.5,790,799.45,"22,47,219"
2010-04-09,802,807.9,788.25,791.6,"15,09,006"
2010-04-12,791,800,790.1,798.1,"14,34,941"
2010-04-13,800,823.8,787.25,820.85,"42,02,458"
2010-04-15,822,834.9,819.05,821.7,"21,45,476"
2010-04-16,819,828,811.85,815.1,"19,05,479"
2010-04-19,810,825,800.75,811.95,"34,73,852"
2010-04-20,825,832.65,787,789.5,"60,08,493"
2010-04-21,795,799,780.25,785,"35,53,745"
2010-04-22,789.1,793.65,781,785.95,"23,75,558"
2010-04-23,788.05,792,777.5,780.2,"21,53,034"
2010-04-26,786,791,780.2,785.1,"12,56,274"
2010-04-27,785.95,789.9,781.05,787.3,"13,10,617"
2010-04-28,780,783.95,765,770.3,"12,00,191"
2010-04-29,775.1,775.25,755.6,759.75,"23,11,482"
2010-04-30,765,772.8,762.55,765.4,"18,45,112"
2010-05-03,761.25,771.4,754.1,766.8,"12,08,280"
2010-05-04,774.85,774.85,756.8,761,"14,48,014"
2010-05-05,750,768,740.15,765.75,"21,85,615"
2010-05-06,767.95,770.9,759.2,767.1,"12,90,436"
2010-05-07,757,762.6,735,741.4,"21,33,576"
2010-05-10,760,843,745,770.25,"11,63,907"
2010-05-11,775,779,753.9,756.3,"6,75,644"
2010-05-12,757,767.95,751.1,759.45,"13,70,038"
2010-05-13,765.1,773.2,761.45,765.6,"6,60,726"
2010-05-14,766,777,755,763.85,"10,13,498"
2010-05-17,774.95,774.95,734.1,745.75,"18,61,025"
2010-05-18,746,746,726.3,735.1,"15,99,590"
2010-05-19,730,733,716.3,721.5,"19,64,633"
2010-05-20,729,732.3,716.15,730,"11,99,046"
2010-05-21,710,725.9,685.25,718.7,"13,37,546"
2010-05-24,725,730,712.7,717.6,"14,42,714"
2010-05-25,708,714,691.55,699.55,"11,48,683"
2010-05-26,708,744.8,704.1,738,"18,44,732"
2010-05-27,735,749.95,727.2,741.85,"34,41,936"
2010-05-28,749.8,753.5,735.5,750.8,"12,39,687"
2010-05-31,748.5,752.9,738,743.05,"16,63,830"
2010-06-01,743.05,751.95,734.7,739.2,"15,68,456"
2010-06-02,737.8,759.5,736.3,754.25,"13,84,665"
2010-06-03,760,769,745.1,765.45,"8,42,217"
2010-06-04,765.45,769.7,755.2,765.35,"6,84,105"
2010-06-07,749.9,757.8,736,753.25,"8,67,461"
2010-06-08,754,762,747,750.2,"11,21,111"
2010-06-09,752,758.55,731,733.05,"24,33,700"
2010-06-10,730,753,730,750.5,"8,98,018"
2010-06-11,761.8,763.3,751,759.1,"16,18,512"
2010-06-14,763.35,787.1,758,781,"17,75,246"
2010-06-15,756.65,777.7,756.65,766.1,"13,21,488"
2010-06-16,777.1,779.95,767.3,774.8,"11,64,408"
2010-06-17,777,784.8,763.7,775.3,"7,64,460"
2010-06-18,775.3,788.9,772.25,783.2,"11,12,836"
2010-06-21,792.9,794,784.6,787.7,"9,53,714"
2010-06-22,785,786.5,773.3,778.65,"7,34,162"
2010-06-23,770,788.95,769.85,786.3,"14,79,762"
2010-06-24,786.3,788.5,767.7,773.45,"18,88,755"
2010-06-25,775.8,775.8,756.1,758.5,"10,18,661"
2010-06-28,758.45,767.15,757.6,764.75,"5,76,562"
2010-06-29,765,765,749,753.8,"13,07,331"
2010-06-30,755,759.9,741.25,751,"16,58,258"
2010-07-01,750,750,725.75,732,"17,03,872"
2010-07-02,734.8,746,730.85,743.8,"14,71,775"
2010-07-05,748.8,748.9,737.1,739,"10,82,798"
2010-07-06,736.5,761.9,735.85,759.15,"13,80,452"
2010-07-07,761.4,767.4,748.95,764.6,"10,76,467"
2010-07-08,772,779,769.65,776.8,"10,93,782"
2010-07-09,780,784,770.75,774.45,"9,18,333"
2010-07-12,779.8,794,779.8,791.7,"13,62,888"
2010-07-13,792,792,769.55,774.65,"27,72,943"
2010-07-14,778,784.7,770.25,774.65,"14,16,921"
2010-07-15,771,784.9,765.25,782.1,"18,97,768"
2010-07-16,795,838.5,795,833.65,"95,67,726"
2010-07-19,831.45,834.7,823.25,826.7,"15,13,962"
2010-07-20,826.7,834.55,825,827.25,"11,71,031"
2010-07-21,832,844.8,829.6,843,"14,71,860"
2010-07-22,843,846,832.5,843.7,"6,81,441"
2010-07-23,850,850,835.1,839.3,"9,47,236"
2010-07-26,842.4,851.6,840.4,849.25,"13,83,245"
2010-07-27,855,859.8,846.2,849.15,"10,53,301"
2010-07-28,851,857.95,847,854.45,"21,79,614"
2010-07-29,855,855,849,850,"26,65,952"
2010-07-30,849,850,835,839.8,"6,41,713"
2010-08-02,843,848.45,837,838.3,"14,13,881"
2010-08-03,841,844.5,828.55,832.05,"6,40,776"
2010-08-04,836,872,835.85,868.8,"27,91,967"
2010-08-05,872,882.4,865.65,877.85,"14,56,475"
2010-08-06,880,883.5,860.65,864.7,"12,18,867"
2010-08-09,861.15,883.7,846.1,879.85,"21,29,993"
2010-08-10,885,885,861.4,864.5,"7,72,597"
2010-08-11,862,873,854.8,858.15,"20,10,124"
2010-08-12,856.9,856.9,846.2,853.45,"11,39,046"
2010-08-13,857,862.9,838,854.4,"12,94,953"
2010-08-16,857,862.55,848.8,854.1,"6,59,549"
2010-08-17,850.1,861,844,850.2,"8,66,598"
2010-08-18,853,875.8,850,871.1,"14,44,458"
2010-08-19,874,880.9,867.3,872.05,"10,74,267"
2010-08-20,869,879.9,863,868.95,"8,73,198"
2010-08-23,860,875.45,857.05,870.4,"5,24,915"
2010-08-24,870,881.9,865,870.7,"13,25,237"
2010-08-25,872,881.5,866.3,871.2,"11,89,984"
2010-08-26,874,879,860.25,876.5,"21,02,214"
2010-08-27,872.1,873,851,856.05,"6,38,257"
2010-08-30,862.8,862.8,840.1,845.65,"7,79,285"
2010-08-31,840,847.7,830.2,843.75,"12,23,937"
2010-09-01,842,861,840,858.4,"13,72,742"
2010-09-02,867.5,867.5,841.5,844.1,"13,79,400"
2010-09-03,850,851.5,835.1,837.3,"13,88,985"
2010-09-06,838,857.5,838,855.35,"11,43,989"
2010-09-07,858,874.9,856,871.35,"12,42,118"
2010-09-08,864,882.9,858.9,879.05,"20,94,739"
2010-09-09,882,882.5,871.35,874.7,"14,69,079"
2010-09-13,871.35,889,870.7,879.75,"11,74,705"
2010-09-14,883,899,880.3,895.35,"15,35,519"
2010-09-15,900,919.4,899,914.8,"27,80,197"
2010-09-16,908,913.45,864.5,895.4,"11,67,132"
2010-09-17,900.1,918.75,900.1,913.8,"15,03,989"
2010-09-20,917,921.9,906.7,912.25,"12,09,554"
2010-09-21,912,958,910.3,953.95,"24,98,592"
2010-09-22,956,960,930,935.25,"20,15,533"
2010-09-23,940,945.3,927.8,931.35,"16,63,618"
2010-09-24,933.1,937.9,925,931.95,"13,69,392"
2010-09-27,935,941.45,922,927.6,"17,11,645"
2010-09-28,925.25,930.3,914.1,919.65,"12,60,857"
2010-09-29,925,937.25,914.9,920.35,"16,85,097"
2010-09-30,925,930,915.15,926.95,"37,80,462"
2010-10-01,927,966,922,961.6,"16,63,078"
2010-10-04,966.75,975,953,955.8,"10,70,478"
2010-10-05,950,965.95,946.15,950.25,"11,05,832"
2010-10-06,950,967.9,950,959.65,"9,19,480"
2010-10-07,960,966,938.4,948.8,"9,86,470"
2010-10-08,944.05,954.7,869,942.6,"13,47,998"
2010-10-11,942.6,953.95,929.05,940.9,"15,32,685"
2010-10-12,942.65,955.8,939.1,950.7,"13,04,451"
2010-10-13,955.95,997.7,949.1,992.85,"26,75,302"
2010-10-14,996.9,"1,004.00",982.35,986.05,"14,74,543"
2010-10-15,999,"1,011.00",945,950.3,"28,58,899"
2010-10-18,970,984,930,981.25,"22,40,367"
2010-10-19,982,987.4,964.1,967.75,"11,00,456"
2010-10-20,964.5,980.5,956.2,963.25,"11,03,319"
2010-10-21,974.05,993.85,970,986.2,"18,76,177"
2010-10-22,"1,022.00","1,049.40","1,022.00","1,040.20","48,05,202"
2010-10-25,"1,043.00","1,072.95","1,037.20","1,066.95","25,78,158"
2010-10-26,"1,063.50","1,067.75","1,041.55","1,062.60","17,53,512"
2010-10-27,"1,060.00","1,066.80","1,043.55","1,048.20","10,70,691"
2010-10-28,"1,050.00","1,067.55","1,040.00","1,052.90","26,27,845"
2010-10-29,"1,060.00","1,060.00","1,031.00","1,052.90","11,06,199"
2010-11-01,"1,052.05","1,066.40","1,049.10","1,053.40","5,73,974"
2010-11-02,"1,055.00","1,060.00","1,043.70","1,049.45","7,82,889"
2010-11-03,"1,050.90","1,079.00","1,048.40","1,052.80","11,08,939"
2010-11-04,"1,062.00","1,078.60","1,061.50","1,069.15","8,58,720"
2010-11-05,"1,082.90","1,083.90","1,075.35","1,077.75","1,79,483"
2010-11-08,"1,080.00","1,082.40","1,062.10","1,068.15","11,24,293"
2010-11-09,"1,073.90","1,098.70","1,068.50","1,091.10","17,52,043"
2010-11-10,"1,092.25","1,108.00","1,086.10","1,092.30","7,70,112"
2010-11-11,"1,090.00","1,090.00","1,058.25","1,064.75","9,63,048"
2010-11-12,"1,060.00","1,069.90","1,048.20","1,055.90","9,01,165"
2010-11-15,"1,065.00","1,079.85","1,053.00","1,066.00","6,94,698"
2010-11-16,"1,066.00","1,066.40","1,042.20","1,048.90","10,89,038"
2010-11-18,"1,072.00","1,072.00","1,040.00","1,042.80","13,82,580"
2010-11-19,"1,044.90","1,049.00","1,006.00","1,015.40","10,86,326"
2010-11-22,"1,016.00","1,043.00","1,011.50","1,039.10","11,10,618"
2010-11-23,"1,034.00","1,045.00","1,012.40","1,030.05","8,42,224"
2010-11-24,"1,025.00","1,034.50",998.95,"1,004.75","15,04,304"
2010-11-25,"1,010.05","1,041.90","1,007.10","1,021.80","29,27,503"
2010-11-26,"1,025.00","1,054.00","1,025.00","1,047.25","18,08,913"
2010-11-29,"1,055.00","1,078.50","1,050.25","1,071.30","22,59,446"
2010-11-30,"1,060.50","1,086.05","1,053.10","1,076.00","24,04,204"
2010-12-01,"1,064.00","1,093.20","1,064.00","1,081.90","18,88,016"
2010-12-02,"1,091.00","1,099.20","1,075.05","1,095.80","20,47,858"
2010-12-03,"1,093.05","1,113.00","1,091.15","1,097.35","10,15,056"
2010-12-06,"1,100.00","1,110.00","1,095.30","1,101.70","9,65,477"
2010-12-07,"1,100.00","1,100.00","1,082.10","1,087.50","10,79,162"
2010-12-08,"1,090.95","1,092.95","1,071.25","1,079.15","9,92,066"
2010-12-09,"1,083.70","1,097.30","1,068.10","1,072.60","12,89,951"
2010-12-10,"1,067.00","1,083.85","1,057.00","1,074.90","11,22,812"
2010-12-13,"1,071.00","1,080.70","1,048.40","1,076.10","10,57,533"
2010-12-14,"1,073.20","1,089.60","1,064.15","1,080.95","13,07,670"
2010-12-15,"1,085.10","1,108.40","1,081.50","1,103.65","12,86,017"
2010-12-16,"1,109.00","1,144.00","1,104.15","1,140.70","22,57,852"
2010-12-20,"1,134.80","1,177.00","1,114.85","1,166.70","22,57,023"
2010-12-21,"1,169.00","1,172.25","1,154.00","1,160.80","14,05,321"
2010-12-22,"1,167.00","1,169.00","1,137.75","1,149.75","15,93,418"
2010-12-23,"1,150.00","1,159.55","1,132.10","1,140.00","14,25,462"
2010-12-24,"1,134.00","1,148.80","1,125.75","1,141.10","8,12,320"
2010-12-27,"1,145.00","1,159.45","1,138.20","1,141.20","8,32,468"
2010-12-28,"1,141.20","1,150.90","1,140.05","1,146.35","5,06,438"
2010-12-29,"1,149.00","1,162.00","1,147.05","1,156.95","5,21,185"
2010-12-30,"1,152.50","1,174.80","1,152.50","1,170.20","19,22,776"
2010-12-31,"1,172.50","1,180.00","1,161.80","1,165.65","7,66,490"
2011-01-03,"1,167.00","1,176.95","1,154.55","1,158.05","7,02,521"
2011-01-04,"1,163.90","1,166.15","1,138.10","1,144.75","12,51,434"
2011-01-05,"1,145.25","1,165.90","1,141.75","1,158.95","15,34,837"
2011-01-06,"1,168.00","1,182.00","1,153.10","1,171.70","14,23,360"
2011-01-07,"1,176.00","1,186.85","1,138.15","1,142.65","12,66,362"
2011-01-10,"1,147.50","1,149.00","1,121.00","1,130.90","19,76,213"
2011-01-11,"1,123.00","1,135.55","1,087.80","1,098.50","18,84,365"
2011-01-12,"1,109.90","1,151.60","1,108.00","1,135.95","15,80,437"
2011-01-13,"1,128.95","1,155.95","1,116.20","1,124.25","27,94,599"
2011-01-14,"1,129.90","1,150.00","1,120.00","1,120.15","15,75,846"
2011-01-17,"1,121.20","1,146.55","1,120.00","1,137.40","15,00,106"
2011-01-18,"1,174.00","1,208.90","1,164.35","1,202.55","42,40,685"
2011-01-19,"1,203.45","1,209.00","1,185.00","1,193.00","14,76,020"
2011-01-20,"1,180.00","1,218.75","1,180.00","1,212.20","22,72,604"
2011-01-21,"1,210.00","1,220.00","1,204.00","1,211.65","12,98,702"
2011-01-24,"1,200.00","1,220.00","1,198.25","1,209.20","10,08,339"
2011-01-25,"1,214.80","1,219.30","1,180.00","1,188.55","12,33,547"
2011-01-27,"1,187.55","1,209.95","1,181.60","1,199.40","23,57,059"
2011-01-28,"1,195.00","1,203.60","1,165.25","1,181.35","15,07,289"
2011-01-31,"1,169.00","1,169.00","1,128.55","1,159.50","29,70,408"
2011-02-01,"1,165.00","1,165.00","1,133.00","1,150.15","21,06,354"
2011-02-02,"1,170.00","1,198.90","1,162.35","1,182.45","19,68,809"
2011-02-03,"1,184.70","1,195.70","1,170.65","1,183.70","9,41,706"
2011-02-04,"1,176.00","1,183.10","1,140.25","1,148.80","17,28,800"
2011-02-07,"1,173.50","1,173.50","1,126.50","1,131.15","12,89,191"
2011-02-08,"1,132.00","1,149.90","1,118.50","1,125.10","26,44,319"
2011-02-09,"1,122.50","1,129.60","1,083.70","1,098.30","30,06,366"
2011-02-10,"1,100.00","1,114.50","1,072.00","1,090.75","22,75,911"
2011-02-11,"1,084.10","1,104.20","1,055.90","1,089.60","14,72,528"
2011-02-14,"1,091.00","1,120.00","1,087.00","1,112.30","12,31,274"
2011-02-15,"1,119.00","1,119.00","1,076.55","1,097.70","18,12,713"
2011-02-16,"1,105.00","1,109.70","1,081.00","1,096.50","12,32,296"
2011-02-17,"1,105.00","1,114.45","1,092.40","1,109.20","7,38,880"
2011-02-18,"1,110.25","1,132.40","1,082.10","1,089.70","20,38,464"
2011-02-21,"1,090.00","1,148.00","1,058.20","1,138.60","28,28,900"
2011-02-22,"1,122.65","1,147.70","1,120.00","1,138.75","16,52,700"
2011-02-23,"1,128.15","1,144.95","1,123.10","1,125.55","9,39,672"
2011-02-24,"1,119.00","1,138.75","1,091.30","1,111.80","26,89,415"
2011-02-25,"1,105.30","1,117.00","1,088.25","1,110.05","15,35,237"
2011-02-28,"1,101.20","1,148.25","1,100.00","1,110.25","16,14,698"
2011-03-01,"1,113.00","1,132.00","1,097.60","1,124.50","15,83,902"
2011-03-03,"1,119.90","1,155.00","1,107.00","1,150.20","17,26,300"
2011-03-04,"1,163.35","1,163.35","1,132.50","1,135.55","10,30,599"
2011-03-07,"1,124.00","1,125.00","1,094.45","1,108.25","20,92,294"
2011-03-08,"1,105.15","1,128.80","1,105.15","1,117.70","19,73,951"
2011-03-09,"1,122.55","1,138.00","1,118.50","1,126.70","12,12,243"
2011-03-10,"1,122.00","1,122.00","1,100.00","1,108.55","9,35,662"
2011-03-11,"1,100.00","1,102.40","1,063.30","1,077.05","25,06,441"
2011-03-14,"1,071.00","1,102.00","1,058.40","1,097.55","16,24,309"
2011-03-15,"1,075.00","1,095.45","1,065.65","1,089.80","17,05,934"
2011-03-16,"1,092.00","1,123.45","1,091.15","1,114.85","13,38,937"
2011-03-17,"1,105.00","1,118.90","1,092.65","1,098.00","10,28,051"
2011-03-18,"1,093.50","1,109.00","1,076.10","1,082.75","11,05,674"
2011-03-21,"1,091.50","1,091.50","1,066.50","1,070.80","13,09,545"
2011-03-22,"1,075.10","1,080.00","1,063.00","1,069.50","13,28,887"
2011-03-23,"1,071.00","1,071.00","1,057.25","1,064.35","21,76,124"
2011-03-24,"1,071.00","1,095.55","1,070.00","1,093.40","15,47,417"
2011-03-25,"1,116.85","1,128.50","1,103.75","1,119.65","20,73,217"
2011-03-28,"1,123.85","1,126.70","1,108.00","1,119.90","11,24,321"
2011-03-29,"1,120.00","1,151.90","1,119.15","1,138.70","15,79,794"
2011-03-30,"1,148.00","1,164.00","1,144.90","1,151.95","11,47,385"
2011-03-31,"1,152.00","1,198.00","1,152.00","1,183.90","36,97,063"
2011-04-01,"1,185.00","1,198.75","1,172.55","1,180.15","8,99,812"
2011-04-04,"1,185.00","1,216.00","1,184.00","1,213.20","11,55,808"
2011-04-05,"1,215.05","1,243.95","1,203.75","1,239.85","14,45,507"
2011-04-06,"1,239.00","1,246.95","1,214.15","1,221.85","12,11,176"
2011-04-07,"1,220.00","1,220.00","1,195.15","1,199.20","10,74,508"
2011-04-08,"1,196.90","1,214.00","1,184.75","1,196.00","9,91,884"
2011-04-11,"1,180.15","1,195.00","1,175.30","1,178.40","11,28,116"
2011-04-13,"1,175.00","1,221.40","1,174.30","1,210.10","18,78,765"
2011-04-15,"1,216.90","1,219.90","1,180.00","1,191.40","37,83,385"
2011-04-18,"1,198.00","1,212.50","1,140.05","1,144.60","38,82,727"
2011-04-19,"1,144.60","1,169.40","1,140.00","1,164.70","15,60,112"
2011-04-20,"1,179.80","1,224.00","1,179.55","1,218.70","26,69,274"
2011-04-21,"1,241.00","1,245.80","1,170.85","1,192.10","86,66,984"
2011-04-25,"1,197.00","1,204.00","1,172.65","1,197.85","20,95,776"
