Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
16-Oct-08,EQ,525,528.7,467.9,543.1,493,495,494.57,"1,150.00",467.9,"20,07,950","99,30,73,521.15",-
15-Oct-08,EQ,585,588.65,535.3,592.7,539,543.1,565.23,"1,150.00",480.4,"13,27,188","75,01,59,912.15",-
14-Oct-08,EQ,599,619.4,581.35,572.85,587.35,592.7,604.15,"1,150.00",480.4,"18,56,156","1,12,13,93,420.95",-
13-Oct-08,EQ,527.95,602.9,524.8,524.8,586.2,572.85,567.59,"1,150.00",480.4,"34,66,506","1,96,75,50,537.65",-
10-Oct-08,EQ,540,550,480.4,546.6,523.15,524.8,519.63,"1,150.00",480.4,"34,35,519","1,78,51,93,596.45",-
08-Oct-08,EQ,555,562.95,508,575.9,553,546.6,532.18,"1,150.00",508,"20,75,345","1,10,44,51,423.10",-
07-Oct-08,EQ,631.15,665,566,619,577,575.9,596.57,"1,150.00",566,"22,21,151","1,32,50,67,248.90",-
06-Oct-08,EQ,651.25,651.25,600,657.5,635,619,613.98,"1,150.00",590,"14,70,746","90,30,11,037.05",-
03-Oct-08,EQ,664.95,664.95,642.35,671.75,661.9,657.5,653.51,"1,150.00",590,"10,43,101","68,16,75,891.10",-
01-Oct-08,EQ,669.6,684.9,645.35,665.6,671,671.75,668.1,"1,150.00",590,"15,04,479","1,00,51,35,577.55",-
30-Sep-08,EQ,592,676.7,590,620,657,665.6,650.71,"1,150.00",590,"20,97,843","1,36,50,92,999.15",-
29-Sep-08,EQ,678.8,678.8,612,676.2,617,620,638.96,"1,150.00",612,"13,94,659","89,11,34,595.15",-
26-Sep-08,EQ,700,700,666.2,688.4,670,676.2,673.93,"1,150.00",666.2,"10,54,311","71,05,35,684.80",-
25-Sep-08,EQ,713.1,719.85,671.05,713.05,690,688.4,693.15,"1,150.00",671,"37,80,658","2,62,05,55,048.55",-
24-Sep-08,EQ,724.55,748,690.3,721,722.75,713.05,712.43,"1,150.00",671,"18,45,181","1,31,45,56,489.85",-
23-Sep-08,EQ,715.35,767.7,715.35,766.8,720,721,738.22,"1,150.00",671,"7,41,530","54,74,09,217.70",-
22-Sep-08,EQ,868,868,753,766.85,766,766.8,764.16,"1,150.00",671,"11,18,236","85,45,08,599.95",-
19-Sep-08,EQ,779.7,779.7,730.1,721.15,774.7,766.85,760.51,"1,150.00",671,"23,86,092","1,81,46,47,913.40",-
18-Sep-08,EQ,728,749,671,730.1,728.5,721.15,716.73,"1,150.00",671,"15,89,276","1,13,90,83,619.70",-
17-Sep-08,EQ,748,764.65,728,748.85,728.05,730.1,740.79,"1,150.00",715.9,"10,50,217","77,79,87,926.20",-
16-Sep-08,EQ,749.5,751,725,762.8,746.85,748.85,742.6,"1,150.00",715.9,"12,68,091","94,16,81,740.60",-
15-Sep-08,EQ,780,799,745,810.55,760.6,762.8,757.31,"1,150.00",715.9,"21,37,737","1,61,89,21,201.35",-
12-Sep-08,EQ,865,865,800.95,836.7,806,810.55,818.71,"1,150.00",715.9,"8,93,491","73,15,08,876.05",-
11-Sep-08,EQ,850.9,868,829,850.9,837,836.7,839.26,"1,150.00",715.9,"4,77,244","40,05,31,206.75",-
10-Sep-08,EQ,861.15,870.2,848.1,864.8,849,850.9,859.91,"1,150.00",715.9,"7,65,864","65,85,74,008.45",-
09-Sep-08,EQ,855,871.7,840,856.7,864.5,864.8,858.83,"1,150.00",715.9,"7,03,832","60,44,75,143.35",-
08-Sep-08,EQ,860,874.4,842,838.4,856.35,856.7,855.02,"1,150.00",715.9,"12,92,608","1,10,52,10,729.40",-
05-Sep-08,EQ,850,850,825,844.2,838.5,838.4,839.7,"1,150.00",715.9,"6,11,342","51,33,46,110.00",-
04-Sep-08,EQ,845,854.8,832.35,848.8,845.5,844.2,844.51,"1,150.00",715.9,"6,15,419","51,97,28,864.35",-
02-Sep-08,EQ,814.95,853,814.95,814.95,850.5,848.8,834.15,"1,150.00",715.9,"6,61,962","55,21,78,710.90",-
01-Sep-08,EQ,815,820,807,812.2,814,814.95,812.7,"1,150.00",715.9,"3,81,858","31,03,37,329.25",-
